2021-11-28 00:01:08,186.0
2021-11-28 00:06:09,187.0
2021-11-28 00:11:10,189.0
2021-11-28 00:16:12,184.0
2021-11-28 00:21:13,184.0
2021-11-28 00:26:14,189.0
2021-11-28 00:31:15,188.0
2021-11-28 00:36:16,188.0
2021-11-28 00:41:17,188.0
2021-11-28 00:46:19,188.0
2021-11-28 00:51:20,184.0
2021-11-28 00:56:21,185.0
2021-11-28 01:01:22,183.0
2021-11-28 01:06:23,188.0
2021-11-28 01:11:24,183.0
2021-11-28 01:16:25,188.0
2021-11-28 01:21:27,187.0
2021-11-28 01:26:28,187.0
2021-11-28 01:31:29,187.0
2021-11-28 01:36:30,186.0
2021-11-28 01:41:31,185.0
2021-11-28 01:46:32,185.0
2021-11-28 01:51:34,187.0
2021-11-28 01:56:35,182.0
2021-11-28 02:01:36,185.0
2021-11-28 02:06:37,183.0
2021-11-28 02:11:38,182.0
2021-11-28 02:16:39,187.0
2021-11-28 02:21:41,185.0
2021-11-28 02:26:42,186.0
2021-11-28 02:31:43,185.0
2021-11-28 02:36:44,185.0
2021-11-28 02:41:45,183.0
2021-11-28 02:46:46,181.0
2021-11-28 02:51:48,184.0
2021-11-28 02:56:49,185.0
2021-11-28 03:01:50,185.0
2021-11-28 03:06:51,180.0
2021-11-28 03:11:52,185.0
2021-11-28 03:16:53,180.0
2021-11-28 03:21:54,180.0
2021-11-28 03:26:56,185.0
2021-11-28 03:31:57,182.0
2021-11-28 03:36:58,183.0
2021-11-28 03:41:59,179.0
2021-11-28 03:47:00,179.0
2021-11-28 03:52:01,185.0
2021-11-28 03:57:02,183.0
2021-11-28 04:02:03,181.0
2021-11-28 04:07:05,180.0
2021-11-28 04:12:06,184.0
2021-11-28 04:17:07,183.0
2021-11-28 04:22:08,181.0
2021-11-28 04:27:09,180.0
2021-11-28 04:32:10,183.0
2021-11-28 04:37:11,180.0
2021-11-28 04:42:12,181.0
2021-11-28 04:47:13,180.0
2021-11-28 04:52:15,183.0
2021-11-28 04:57:16,184.0
2021-11-28 05:02:17,184.0
2021-11-28 05:07:18,179.0
2021-11-28 05:12:19,181.0
2021-11-28 05:17:20,184.0
2021-11-28 05:22:21,180.0
2021-11-28 05:27:22,180.0
2021-11-28 05:32:23,183.0
2021-11-28 05:37:25,182.0
2021-11-28 05:42:26,184.0
2021-11-28 05:47:27,184.0
2021-11-28 05:52:28,180.0
2021-11-28 05:57:29,184.0
2021-11-28 06:02:30,185.0
2021-11-28 06:08:55,182.0
2021-11-28 06:15:19,185.0
2021-11-28 06:21:44,183.0
2021-11-28 06:28:08,186.0
2021-11-28 06:34:33,181.0
2021-11-28 06:40:58,182.0
2021-11-28 06:47:23,183.0
2021-11-28 06:53:48,182.0
2021-11-28 07:00:13,183.0
2021-11-28 07:06:36,182.0
2021-11-28 07:13:01,181.0
2021-11-28 07:19:26,184.0
2021-11-28 07:25:50,186.0
2021-11-28 07:32:15,186.0
2021-11-28 07:38:40,182.0
2021-11-28 07:45:05,187.0
2021-11-28 07:51:30,182.0
2021-11-28 07:57:54,186.0
2021-11-28 08:04:19,181.0
2021-11-28 08:10:44,184.0
2021-11-28 08:17:08,184.0
2021-11-28 08:23:33,180.0
2021-11-28 08:29:58,182.0
2021-11-28 08:36:22,179.0
2021-11-28 08:42:47,184.0
2021-11-28 08:49:12,180.0
2021-11-28 08:55:35,180.0
2021-11-28 09:02:00,183.0
2021-11-28 09:08:25,182.0
2021-11-28 09:14:50,178.0
2021-11-28 09:21:14,178.0
2021-11-28 09:27:39,180.0
2021-11-28 09:34:04,183.0
2021-11-28 09:40:29,177.0
2021-11-28 09:46:53,181.0
2021-11-28 09:53:17,177.0
2021-11-28 09:59:42,176.0
2021-11-28 10:06:06,176.0
2021-11-28 10:12:30,181.0
2021-11-28 10:18:55,180.0
2021-11-28 10:25:19,178.0
2021-11-28 10:31:43,175.0
2021-11-28 10:38:08,175.0
2021-11-28 10:44:33,175.0
2021-11-28 10:50:58,178.0
2021-11-28 10:57:22,179.0
2021-11-28 11:03:47,179.0
2021-11-28 11:10:12,173.0
2021-11-28 11:16:36,176.0
2021-11-28 11:23:00,179.0
2021-11-28 11:29:25,179.0
2021-11-28 11:35:49,179.0
2021-11-28 11:42:14,178.0
2021-11-28 11:48:39,179.0
2021-11-28 11:55:04,179.0
2021-11-28 12:01:28,174.0
2021-11-28 12:07:53,177.0
2021-11-28 12:14:18,177.0
2021-11-28 12:20:42,173.0
2021-11-28 12:27:07,173.0
2021-11-28 12:33:31,177.0
2021-11-28 12:39:56,175.0
2021-11-28 12:46:19,177.0
2021-11-28 12:52:44,177.0
2021-11-28 12:59:09,173.0
2021-11-28 13:05:33,173.0
2021-11-28 13:11:58,176.0
2021-11-28 13:18:22,179.0
2021-11-28 13:24:47,173.0
2021-11-28 13:31:12,175.0
2021-11-28 13:37:36,179.0
2021-11-28 13:44:01,175.0
2021-11-28 13:50:25,177.0
2021-11-28 13:56:50,179.0
2021-11-28 14:03:14,179.0
2021-11-28 14:09:39,178.0
2021-11-28 14:16:02,175.0
2021-11-28 14:22:27,176.0
2021-11-28 14:28:52,177.0
2021-11-28 14:35:16,175.0
2021-11-28 14:41:40,177.0
2021-11-28 14:48:05,178.0
2021-11-28 14:54:30,175.0
2021-11-28 15:00:54,174.0
2021-11-28 15:07:19,179.0
2021-11-28 15:13:44,175.0
2021-11-28 15:20:09,177.0
